-5,60,-11
-5,60,-11
-5,60,-11
-5,60,-11
-5,60,-10
-5,61,-10
-5,61,-10
-5,60,-10
-4,61,-10
-4,60,-10
-4,60,-10
-4,60,-10
-3,61,-11
-3,61,-10
-2,61,-10
-2,61,-10
-2,61,-10
-2,61,-10
-1,61,-10
-1,61,-10
0,62,-9
0,62,-9
0,62,-9
0,63,-8
0,63,-8
0,64,-8
-1,64,-7
-1,64,-6
-1,64,-6
-2,64,-5
-3,63,-5
-3,63,-4
-3,63,-4
-4,63,-3
-4,62,-3
-5,62,-4
-5,62,-4
-5,62,-4
-5,62,-4
-6,62,-4
-6,62,-4
-6,62,-4
-6,62,-4
-6,61,-4
-5,61,-3
-5,60,-3
-5,60,-3
-4,60,-3
-4,60,-4
-4,60,-4
-4,60,-4
-4,60,-5
-4,61,-5
-3,61,-5
-3,61,-5
-3,62,-5
-2,62,-5
-2,62,-5
-1,62,-4
-1,63,-4
0,63,-3
0,63,-3
0,63,-2
1,63,-2
1,63,-2
1,62,-1
4,61,0
4,64,-5
1,62,-2
4,61,-1
4,60,-1
4,60,0
4,60,0
4,60,1
5,59,3
6,62,-2
5,61,-1
5,61,0
5,61,-1
5,61,-1
5,61,-1
5,61,-1
6,61,0
6,61,0
6,59,3
8,61,1
8,62,-1
9,61,-1
8,60,1
9,59,2
10,58,3
10,57,4
11,57,3
11,58,3
11,58,3
11,57,2
11,58,3
11,57,4
11,57,3
11,57,3
11,58,2
11,59,1
11,59,-1
10,59,0
10,60,0
8,60,-1
9,61,0
6,65,-8
5,63,-5
4,64,-7
4,65,-7
4,66,-7
3,66,-7
3,66,-7
2,66,-7
2,66,-5
2,67,-5
2,69,-7
2,69,-7
1,69,-7
2,69,-8
1,70,-11
1,70,-10
1,69,-9
1,69,-10
0,69,-12
-1,69,-14
0,69,-16
-6,70,-15
-17,73,-12
-14,71,-14
-13,69,-19
-11,70,-13
-11,67,-9
-8,64,-5
-3,64,1
1,63,4
4,62,4
4,61,1
5,58,-1
11,56,-4
11,54,-2
11,53,-3
9,53,-7
7,55,-9
4,57,-10
2,59,-10
2,60,-11
2,62,-13
2,63,-12
3,64,-12
4,64,-11
4,64,-10
4,64,-9
4,64,-9
4,63,-8
4,63,-7
4,62,-8
4,61,-8
4,61,-9
4,61,-10
4,61,-11
3,61,-11
3,60,-11
2,61,-11
2,60,-11
1,59,-11
0,59,-11
0,59,-11
0,59,-10
0,58,-11
1,58,-10
2,57,-11
3,57,-11
4,56,-11
5,56,-11
7,56,-11
7,56,-11
9,56,-12
9,56,-12
10,56,-13
10,56,-13
10,57,-13
10,57,-13
10,58,-12
11,59,-12
11,60,-11
11,62,-10
13,65,-8
14,68,-4
15,70,-2
15,72,2
14,72,7
14,75,6
12,78,1
12,80,-3
11,84,-9
9,84,-11
7,82,-13
4,81,-15
3,79,-14
1,78,-15
-2,77,-11
-4,76,-7
-9,76,-1
-9,78,-1
-10,79,-1
-10,77,1
-9,76,2
-6,73,3
-4,71,4
-1,68,5
3,65,5
6,63,4
8,61,3
9,59,2
10,57,1
10,55,0
9,54,-1
9,52,-1
8,50,-1
8,48,-1
8,46,0
8,44,1
8,41,6
9,42,6
10,45,2
10,45,2
10,44,5
9,45,4
9,46,2
8,48,-1
8,49,-2
8,51,-2
7,52,-2
7,54,-2
7,55,-2
8,56,-1
7,56,0
7,56,1
6,56,2
5,56,2
4,56,3
3,56,3
2,57,2
2,57,1
0,58,1
0,59,1
0,60,1
-1,61,1
-2,62,0
-2,62,0
-2,63,0
-2,63,0
-2,64,0
-2,64,0
-2,64,-1
-1,64,-2
-1,63,-2
-1,63,-3
-1,62,-4
0,60,-4
0,59,-4
1,58,-4
1,57,-4
2,56,-3
3,54,-3
3,53,-2
4,52,-1
5,52,-1
6,52,-1
7,53,-1
7,54,0
7,55,1
7,56,4
6,61,0
7,63,-1
6,64,2
6,65,3
5,67,4
5,68,4
4,69,5
4,71,5
3,72,6
3,72,6
3,73,6
2,73,6
1,73,5
1,72,7
0,71,6
0,71,5
0,70,4
-1,69,3
-1,68,3
-1,67,2
-1,66,2
-1,65,1
-2,64,1
-2,63,0
-2,62,0
-3,61,-1
-4,60,0
-4,60,-1
-4,59,-1
-5,59,-1
-5,58,-1
-5,58,-2
-5,57,-2
-5,57,-2
-5,57,-2
-5,57,-3
-4,57,-3
-4,57,-4
-4,57,-4
-4,58,-4
-3,58,-4
-3,58,-3
-3,59,-3
-3,59,-4
-3,59,-4
-2,60,-4
-2,60,-3
-2,61,-3
-2,61,-4
-2,62,-4
-2,62,-4
-2,63,-4
-2,64,-4
-2,64,-3
-2,64,-3
-2,65,-3
-2,65,-3
-1,65,-3
-1,65,-3
-1,65,-4
0,65,-5
1,65,-5
2,65,-6
2,64,-6
3,64,-8
4,64,-9
4,63,-10
4,63,-12
4,62,-13
5,61,-13
4,61,-14
4,60,-14
3,59,-14
3,59,-14
2,58,-13
1,57,-13
0,57,-13
-1,57,-12
-3,56,-12
-4,56,-12
-5,56,-11
-7,56,-11
-8,56,-11
-9,56,-11
-11,56,-11
-12,56,-10
-13,56,-10
-14,56,-9
-15,56,-9
-17,56,-9
-18,56,-9
-18,57,-10
-19,57,-8
-19,56,-5
-19,58,-6
-19,59,-7
-18,60,-6
-16,61,-4
-15,63,-3
-13,65,-3
-11,68,-4
-10,67,-2
-7,68,0
-5,69,-1
-3,70,-2
1,69,-1
3,69,0
4,68,0
6,66,1
7,65,1
8,64,1
8,63,1
8,62,1
8,61,1
8,61,1
9,60,1
8,60,2
8,60,2
8,61,2
7,61,1
6,61,1
4,62,-1
3,63,-1
2,63,-2
1,63,-2
-1,63,-2
-1,63,-2
-2,62,-2
-2,62,-1
-3,61,-1
-3,61,-1
-2,61,-1
-2,60,-1
-2,60,-1
-1,60,-2
-2,60,-5
-2,57,-1
-2,55,1
-1,57,-2
-1,57,-2
0,57,-2
0,56,-2
1,56,-2
2,55,-2
3,55,-2
3,55,-2
4,56,-2
5,56,-1
5,56,0
6,56,0
6,57,1
7,58,1
7,59,1
6,62,-1
5,63,-1
5,65,-1
4,66,0
3,68,1
3,69,0
3,70,1
3,69,5
3,68,7
4,69,6
4,70,5
5,69,6
6,68,6
8,68,6
9,68,6
10,68,5
11,67,4
11,67,3
11,66,2
11,66,1
12,65,1
11,64,0
11,63,0
12,62,0
12,61,1
12,60,1
12,59,1
12,59,1
12,58,1
12,58,1
12,57,1
12,57,0
11,56,-2
11,55,-2
11,55,-3
11,55,-4
10,55,-5
10,55,-6
9,56,-6
8,57,-7
7,58,-8
6,58,-8
5,59,-8
4,60,-8
4,61,-8
3,62,-7
2,63,-6
1,64,-5
1,65,-5
1,66,-5
0,67,-5
0,68,-6
0,69,-6
-1,70,-6
-1,69,-6
-1,70,-6
-1,70,-6
-1,70,-6
-1,71,-5
0,70,-4
0,70,-4
0,69,-3
2,69,-3
2,68,-2
3,66,-2
4,65,-2
4,64,-2
4,63,-2
4,63,-2
5,62,-3
5,62,-3
5,62,-3
6,61,-4
6,61,-4
6,60,-4
7,60,-5
7,60,-5
7,59,-5
6,59,-5
7,59,-5
6,57,-4
7,56,-2
7,59,-5
5,59,-7
6,58,-6
6,57,-6
6,56,-4
6,56,-3
6,57,-3
6,57,-3
6,56,-3
6,57,-3
6,57,-3
6,57,-3
7,57,-3
7,58,-3
7,58,-4
7,59,-4
7,59,-4
5,59,-3
8,60,-4
5,62,-7
5,62,-5
5,62,-5
5,62,-5
5,62,-5
5,63,-4
5,63,-4
4,63,-5
4,63,-5
4,63,-5
3,63,-6
3,63,-7
2,63,-7
2,63,-8
2,62,-8
1,62,-8
1,62,-8
1,62,-8
0,62,-8
0,61,-8
0,61,-9
0,61,-9
0,60,-9
0,60,-10
0,60,-10
-1,61,-9
-1,61,-9
-1,60,-9
-1,60,-9
-2,60,-10
-2,60,-9
-3,60,-9
-3,60,-10
-4,60,-9
-4,60,-9
-4,59,-9
-4,59,-9
-5,59,-9
-4,59,-10
-3,60,-10
-3,61,-10
-1,62,-9
1,63,-7
3,65,-5
4,67,-3
6,70,-2
7,72,-2
8,75,-1
9,77,0
11,79,1
11,80,1
11,81,3
10,81,4
10,82,5
8,80,6
6,78,7
4,76,7
4,73,7
2,70,5
1,63,5
0,60,5
-1,57,5
-1,54,5
-2,51,5
-2,49,5
-2,47,4
-2,46,3
-2,45,2
-2,44,2
-2,44,1
-2,43,2
-2,43,2
-2,43,3
-3,43,3
-2,44,4
-2,45,5
-2,47,6
-1,49,6
-1,51,7
0,54,8
0,57,8
1,60,9
2,62,9
3,65,8
5,67,8
6,69,7
8,71,7
9,72,6
10,73,5
11,75,4
12,75,3
13,75,3
14,75,4
14,74,3
14,74,3
14,73,3
14,72,3
14,71,3
13,69,2
13,68,2
12,66,2
11,64,3
11,62,3
10,61,3
10,59,3
9,58,4
8,57,4
7,57,3
6,56,3
5,56,3
4,56,3
3,56,3
2,55,3
2,55,3
0,55,3
0,55,3
-1,55,3
-2,56,4
-2,57,4
-2,57,4
-4,59,4
-4,59,4
-4,60,4
-5,62,5
-5,62,6
-5,63,6
-6,64,6
-5,65,6
-5,66,5
-5,67,5
-5,67,4
-4,68,2
-6,68,2
-5,66,5
-4,66,3
-3,66,2
-3,64,2
-2,62,2
-2,60,2
0,59,1
0,58,-1
0,57,-2
1,57,-3
1,57,-5
2,56,-6
3,56,-5
3,56,-6
4,56,-7
5,56,-8
5,56,-8
6,56,-8
7,56,-7
8,56,-7
9,56,-5
10,55,-4
12,55,-2
12,55,-2
13,55,-1
15,56,0
16,56,1
17,57,1
17,59,2
17,60,2
16,62,3
15,64,3
14,66,4
13,67,4
12,69,4
11,71,5
10,72,5
9,73,6
7,74,7
6,74,7
4,74,7
3,74,7
2,75,5
-1,73,6
-1,69,10
-1,67,10
-2,66,8
-3,65,7
-4,62,7
-4,58,8
-4,57,6
-4,56,4
-4,54,2
-5,56,-3
-7,46,5
-2,49,1
-6,53,-6
-5,54,-8
-4,54,-8
-3,55,-9
-1,57,-9
1,59,-9
0,61,-9
2,59,-6
3,58,-3
4,59,-3
4,61,-4
5,61,-3
6,61,-2
7,61,-2
8,61,-1
9,62,0
10,62,0
11,62,0
11,62,0
11,62,0
11,63,0
11,62,0
11,62,0
11,61,-1
11,61,-1
11,61,-1
10,61,-2
10,60,-2
9,61,-2
9,61,-2
8,62,-2
8,62,-2
8,62,-2
8,63,-2
7,63,-2
7,63,-2
6,63,-3
6,62,-2
6,62,-3
6,62,-3
5,61,-3
6,61,-3
5,60,-4
5,60,-4
5,60,-4
5,59,-5
5,59,-5
5,60,-7
3,60,-8
3,56,-2
4,57,-4
3,58,-8
3,58,-7
3,58,-7
3,58,-7
3,58,-7
3,59,-6
3,59,-6
3,59,-6
3,59,-5
3,59,-5
3,59,-4
3,60,-4
3,60,-4
3,60,-4
3,61,-4
3,61,-3
3,62,-3
3,62,-3
3,63,-3
2,63,-3
3,63,-3
3,62,-3
3,62,-4
3,62,-3
3,62,-3
4,61,-4
4,61,-4
4,61,-6
4,61,-7
4,59,-3
5,57,-3
5,58,-5
5,59,-7
5,59,-7
5,59,-6
5,58,-6
5,58,-7
6,59,-7
6,59,-7
6,59,-7
6,59,-7
6,59,-7
6,59,-6
5,59,-6
6,59,-6
5,59,-7
5,59,-7
4,59,-6
4,59,-7
3,59,-7
3,59,-7
2,58,-7
2,59,-8
2,59,-8
1,57,-6
1,57,-6
1,57,-7
1,57,-7
1,57,-7
1,56,-6
1,56,-6
1,56,-6
2,56,-6
3,56,-7
3,58,-8
3,57,-6
3,56,-4
4,56,-4
4,57,-6
4,57,-6
5,58,-6
5,56,-4
4,59,-6
4,58,-6
4,59,-6
3,60,-5
3,61,-5
3,61,-4
3,61,-3
3,61,-2
3,61,-1
4,60,0
4,60,1
5,60,3
6,60,4
8,60,6
9,60,7
10,61,8
11,63,8
12,66,8
12,68,8
13,71,6
15,74,4
15,76,4
14,79,3
17,80,0
13,84,1
15,85,1
13,86,2
12,86,3
11,86,4
10,84,5
9,82,5
8,80,6
7,77,6
5,74,6
4,72,5
3,69,3
3,67,2
3,65,1
3,63,-1
3,62,-2
3,61,-4
4,60,-7
4,60,-10
3,59,-12
3,58,-13
3,58,-14
4,58,-14
4,57,-15
3,59,-15
2,60,-15
2,60,-14
2,61,-16
1,61,-16
0,60,-17
-1,60,-17
-1,60,-17
-1,60,-17
-2,60,-18
-3,57,-14
-4,56,-12
-4,56,-11
-4,55,-10
-5,54,-9
-5,53,-8
-4,52,-6
-4,50,-5
-5,49,-4
-1,45,-2
-1,44,-1
1,43,1
3,41,3
4,40,4
5,39,5
7,38,5
9,37,5
9,36,4
10,36,3
11,36,0
11,37,-3
11,38,-6
10,39,-9
9,41,-11
7,43,-13
6,45,-14
4,48,-14
3,51,-13
1,53,-11
1,55,-11
0,57,-11
0,58,-11
0,58,-10
1,56,-9
2,54,-7
3,52,-7
4,49,-6
5,47,-4
5,45,-2
5,43,-1
5,42,0
4,39,1
3,38,2
3,38,1
3,38,1
3,38,0
2,38,-1
2,38,-2
1,38,-3
0,38,-5
0,38,-6
0,36,-8
0,35,-9
0,34,-9
1,33,-9
1,31,-8
3,29,-6
4,28,-3
4,26,-1
5,24,1
7,23,4
8,21,6
9,19,8
10,18,11
10,18,12
11,18,14
12,17,16
14,16,18
17,16,20
19,15,22
19,15,21
19,14,22
21,13,23
21,12,23
22,11,24
23,8,26
24,7,27
25,5,27
23,3,26
22,2,23
21,-1,20
18,-3,17
16,-5,13
13,-5,10
12,-6,6
10,-5,3
7,-3,2
4,1,2
0,4,2
-3,6,1
-7,6,0
-11,6,1
-17,6,-1
-18,3,0
-24,3,-2
-27,2,-3
-29,1,-2
-31,0,0
-30,-2,4
-33,0,-2
-34,-4,2
-34,-9,4
-30,-13,4
-26,-15,3
-22,-17,1
-9,-22,3
0,-22,3
7,-21,3
15,-16,6
24,-14,12
37,-5,25
55,9,41
80,36,73
114,86,136
154,148,212
186,166,234
281,148,253
233,151,266
111,153,265
85,189,275
105,193,252
80,206,223
93,222,176
101,257,115
99,277,48
151,256,124
162,282,172
128,268,142
135,229,108
129,218,114
127,226,58
120,247,-33
78,226,-158
88,191,-174
83,158,-108
65,134,-31
78,106,-8
31,53,-1
15,35,16
10,20,25
-14,11,29
-33,7,24
-45,7,14
-25,2,8
-33,-8,-5
-13,-11,-1
-7,-10,2
-16,4,12
-19,16,16
-9,43,34
9,67,56
-9,73,62
-26,73,65
-17,81,67
-15,97,75
-20,106,82
-22,109,84
-12,108,83
-14,105,79
-6,108,66
5,106,50
7,102,48
9,98,59
22,90,69
35,80,71
37,67,62
37,55,45
35,48,32
35,46,26
38,43,20
37,43,16
29,41,10
25,38,3
20,36,-1
16,34,-2
16,33,-2
14,29,1
14,26,8
10,24,16
6,22,24
0,20,30
-1,21,34
-7,23,39
-10,25,42
-15,27,45
-19,27,47
-23,27,46
-24,24,45
-24,17,42
-33,16,43
-35,13,45
-34,5,44
-44,-1,46
-52,-7,49
-55,-11,54
-57,-18,57
-52,-24,60
-44,-29,59
-36,-33,57
-29,-36,55
-27,-35,52
-23,-29,48
-23,-22,45
-21,-14,41
-17,-7,38
-16,-2,36
-17,2,35
-17,7,38
-19,11,42
-25,7,42
-28,7,42
-24,12,51
-37,-16,50
-45,-122,19
-93,-236,-23
-59,-171,43
-22,-87,117
-39,-27,175
-35,3,220
-44,22,267
-260,-233,484
-188,-102,462
-58,-5,95
-51,-46,164
-102,-60,243
-70,-91,206
-34,-9,115
1,-6,45
-21,-11,25
-55,0,58
-54,14,81
-41,6,75
-35,-14,65
-48,-18,44
-27,-8,47
-35,3,51
-35,14,62
-34,20,67
-28,22,73
-42,24,80
-55,10,75
-71,5,60
-72,3,59
-57,-2,52
-45,-4,53
-45,1,61
-40,1,75
-36,-1,89
-37,-6,102
-35,-16,107
-35,-25,103
-34,-30,95
-39,-35,83
-40,-33,75
-41,-32,66
-46,-32,53
-40,-31,40
-39,-37,15
-46,-33,6
-39,-15,12
-28,-6,14
-26,-13,4
-38,-2,4
-27,-9,-18
-23,-3,-23
-29,10,-20
-25,18,-2
-28,25,15
-33,28,20
-39,24,22
-42,17,23
-44,9,34
-45,2,49
-45,-4,62
-47,-10,69
-46,-12,71
-48,-10,76
-48,-9,79
-46,-12,78
-41,-12,73
-39,-11,67
-36,-9,60
-31,-8,55
-27,-9,49
-23,-11,43
-21,-10,40
-20,-8,39
-22,-6,39
-23,-5,41
-25,-3,45
-28,1,46
-33,5,48
-36,8,51
-37,11,53
-38,15,53
-37,18,53
-37,18,54
-40,13,55
-38,8,55
-37,5,56
-35,4,58
-33,4,60
-32,5,62
-30,4,63
-28,4,62
-27,4,60
-25,4,58
-25,2,56
-25,1,52
-24,1,50
-25,0,47
-24,-2,46
-25,-3,44
-26,-5,42
-26,-5,41
-26,-6,40
-27,-5,38
-28,-4,35
-28,-3,33
-27,-2,32
-27,-1,30
-28,0,30
-30,1,32
-31,1,33
-32,1,35
-33,1,38
-33,1,41
-34,0,43
-34,0,47
-37,1,53
-37,0,54
-36,0,54
-36,1,55
-36,2,55
-35,2,57
-36,-1,55
-35,-1,55
-34,1,55
-36,0,57
-38,-3,59
-38,-6,60
-38,-6,61
-38,-5,63
-38,-5,64
-37,-5,63
-38,-7,63
-38,-6,65
-38,-5,65
-39,-4,66
-40,-4,66
-43,-5,66
-42,-6,65
-41,-5,64
-41,-4,63
-42,-3,62
-43,-2,61
-43,-1,62
-44,0,62
-43,0,62
-43,0,61
